category_id,category_name,category_slug,wp_category_id,article_id,title,section_id,section_name,section_path,source_url,en_file,translated,uploaded,wp_id,wp_link
50128030093211,Social Marketing,social-marketing,775426008,50223235904411,Add Custom Questions to your Social Auto-reply,50168641809051,Social Auto-replies,Social Auto-replies,https://help.klaviyo.com/hc/en-us/articles/50223235904411-Add-Custom-Questions-to-your-Social-Auto-reply,content/Add-Custom-Questions-to-your-Social-Auto-reply-50223235904411.md,True,True,12587,https://dynamicycle.com/docs/articles-add-custom-questions-to-your-social-auto-reply/
50128030093211,Social Marketing,social-marketing,775426008,50223237602715,Use the Social Content Library,50169761864731,Social Events & Content,Social Events & Content,https://help.klaviyo.com/hc/en-us/articles/50223237602715-Use-the-Social-Content-Library,content/Use-the-Social-Content-Library-50223237602715.md,True,True,12586,https://dynamicycle.com/docs/articles-use-the-social-content-library/
49375107982619,WhatsApp,whatsapp,775426009,42138701884827,About WhatsApp double opt-in,49375959162395,Getting started with WhatsApp,Getting started with WhatsApp,https://help.klaviyo.com/hc/en-us/articles/42138701884827-About-WhatsApp-double-opt-in,sms-whatsapp/About-WhatsApp-double-opt-in-42138701884827.md,True,True,11372,https://dynamicycle.com/docs/articles-about-whatsapp-double-opt-in/
49375107982619,WhatsApp,whatsapp,775426009,42138426687003,About WhatsApp keywords,49375959162395,Getting started with WhatsApp,Getting started with WhatsApp,https://help.klaviyo.com/hc/en-us/articles/42138426687003-About-WhatsApp-keywords,sms-whatsapp/About-WhatsApp-keywords-42138426687003.md,True,True,11346,https://dynamicycle.com/docs/articles-about-whatsapp-keywords/
49375107982619,WhatsApp,whatsapp,775426009,44479363197083,About WhatsApp sender information,49375959162395,Getting started with WhatsApp,Getting started with WhatsApp,https://help.klaviyo.com/hc/en-us/articles/44479363197083-About-WhatsApp-sender-information,sms-whatsapp/About-WhatsApp-sender-information-44479363197083.md,True,True,11232,https://dynamicycle.com/docs/articles-about-whatsapp-sender-information/
49375107982619,WhatsApp,whatsapp,775426009,49469546595483,Create click-to-chat link for WhatsApp,49375959162395,Getting started with WhatsApp,Getting started with WhatsApp,https://help.klaviyo.com/hc/en-us/articles/49469546595483-Create-click-to-chat-link-for-WhatsApp,sms-whatsapp/Create-click-to-chat-link-for-WhatsApp-49469546595483.md,True,True,10220,
49375107982619,WhatsApp,whatsapp,775426009,48362750085659,Getting started with WhatsApp display names,49375959162395,Getting started with WhatsApp,Getting started with WhatsApp,https://help.klaviyo.com/hc/en-us/articles/48362750085659-Getting-started-with-WhatsApp-display-names,sms-whatsapp/Getting-started-with-WhatsApp-display-names-48362750085659.md,True,True,11028,https://dynamicycle.com/docs/articles-getting-started-with-whatsapp-display-names/
49375107982619,WhatsApp,whatsapp,775426009,40111819732635,How to connect your WhatsApp Business account to Klaviyo,49375959162395,Getting started with WhatsApp,Getting started with WhatsApp,https://help.klaviyo.com/hc/en-us/articles/40111819732635-How-to-connect-your-WhatsApp-Business-account-to-Klaviyo,sms-whatsapp/How-to-connect-your-WhatsApp-Business-account-to-Klaviyo-40111819732635.md,True,True,10336,
49375107982619,WhatsApp,whatsapp,775426009,42146376607003,How to create a Click-to-WhatsApp ad with a “Subscribe” keyword,49375959162395,Getting started with WhatsApp,Getting started with WhatsApp,https://help.klaviyo.com/hc/en-us/articles/42146376607003-How-to-create-a-Click-to-WhatsApp-ad-with-a-Subscribe-keyword,sms-whatsapp/How-to-create-a-Click-to-WhatsApp-ad-with-a-“Subscribe”-keyword-42146376607003.md,True,True,11408,https://dynamicycle.com/docs/articles-how-to-create-a-click-to-whatsapp-ad-with-a-subscribe-keyword/
49375107982619,WhatsApp,whatsapp,775426009,46806865948699,How to create a WhatsApp form that targets email subscribers,49375959162395,Getting started with WhatsApp,Getting started with WhatsApp,https://help.klaviyo.com/hc/en-us/articles/46806865948699-How-to-create-a-WhatsApp-form-that-targets-email-subscribers,sms-whatsapp/How-to-create-a-WhatsApp-form-that-targets-email-subscribers-46806865948699.md,True,True,11106,https://dynamicycle.com/docs/articles-how-to-create-a-whatsapp-form-that-targets-email-subscribers/
49375107982619,WhatsApp,whatsapp,775426009,40116005412507,How to get a phone number for WhatsApp,49375959162395,Getting started with WhatsApp,Getting started with WhatsApp,https://help.klaviyo.com/hc/en-us/articles/40116005412507-How-to-get-a-phone-number-for-WhatsApp,sms-whatsapp/How-to-get-a-phone-number-for-WhatsApp-40116005412507.md,True,True,10830,https://dynamicycle.com/docs/articles-how-to-get-a-phone-number-for-whatsapp/
49375107982619,WhatsApp,whatsapp,775426009,48363561261467,How to set up and edit your WhatsApp display name,49375959162395,Getting started with WhatsApp,Getting started with WhatsApp,https://help.klaviyo.com/hc/en-us/articles/48363561261467-How-to-set-up-and-edit-your-WhatsApp-display-name,sms-whatsapp/How-to-set-up-and-edit-your-WhatsApp-display-name-48363561261467.md,True,True,10230,
49375107982619,WhatsApp,whatsapp,775426009,40116243735579,How to upload a list of WhatsApp contacts,49375959162395,Getting started with WhatsApp,Getting started with WhatsApp,https://help.klaviyo.com/hc/en-us/articles/40116243735579-How-to-upload-a-list-of-WhatsApp-contacts,sms-whatsapp/How-to-upload-a-list-of-WhatsApp-contacts-40116243735579.md,True,True,11315,https://dynamicycle.com/docs/articles-how-to-upload-a-list-of-whatsapp-contacts/
49375107982619,WhatsApp,whatsapp,775426009,44519286665115,How to write a WhatsApp double opt-in template,49375959162395,Getting started with WhatsApp,Getting started with WhatsApp,https://help.klaviyo.com/hc/en-us/articles/44519286665115-How-to-write-a-WhatsApp-double-opt-in-template,sms-whatsapp/How-to-write-a-WhatsApp-double-opt-in-template-44519286665115.md,True,True,11392,https://dynamicycle.com/docs/articles-how-to-write-a-whatsapp-double-opt-in-template/
49375107982619,WhatsApp,whatsapp,775426009,46806173017243,Recommended WhatsApp segments reference,49375959162395,Getting started with WhatsApp,Getting started with WhatsApp,https://help.klaviyo.com/hc/en-us/articles/46806173017243-Recommended-WhatsApp-segments-reference,sms-whatsapp/Recommended-WhatsApp-segments-reference-46806173017243.md,True,True,11168,https://dynamicycle.com/docs/articles-recommended-whatsapp-segments-reference/
49375107982619,WhatsApp,whatsapp,775426009,40116301104539,Understanding WhatsApp consent collection,49375959162395,Getting started with WhatsApp,Getting started with WhatsApp,https://help.klaviyo.com/hc/en-us/articles/40116301104539-Understanding-WhatsApp-consent-collection,sms-whatsapp/Understanding-WhatsApp-consent-collection-40116301104539.md,True,True,11277,https://dynamicycle.com/docs/articles-understanding-whatsapp-consent-collection/
49375107982619,WhatsApp,whatsapp,775426009,40116148219163,Verify your Meta Business Portfolio for WhatsApp,49375959162395,Getting started with WhatsApp,Getting started with WhatsApp,https://help.klaviyo.com/hc/en-us/articles/40116148219163-Verify-your-Meta-Business-Portfolio-for-WhatsApp,sms-whatsapp/Verify-your-Meta-Business-Portfolio-for-WhatsApp-40116148219163.md,True,True,10943,https://dynamicycle.com/docs/articles-verify-your-meta-business-portfolio-for-whatsapp/
49375107982619,WhatsApp,whatsapp,775426009,40116568714523,How to migrate from WhatsApp Business App to Klaviyo,49375937946395,Migrate to Klaviyo,Migrate to Klaviyo,https://help.klaviyo.com/hc/en-us/articles/40116568714523-How-to-migrate-from-WhatsApp-Business-App-to-Klaviyo,sms-whatsapp/How-to-migrate-from-WhatsApp-Business-App-to-Klaviyo-40116568714523.md,True,True,10333,
49375107982619,WhatsApp,whatsapp,775426009,40116637850651,How to migrate from another WhatsApp Business Solution Provider to Klaviyo,49375937946395,Migrate to Klaviyo,Migrate to Klaviyo,https://help.klaviyo.com/hc/en-us/articles/40116637850651-How-to-migrate-from-another-WhatsApp-Business-Solution-Provider-to-Klaviyo,sms-whatsapp/How-to-migrate-from-another-WhatsApp-Business-Solution-Provider-to-Klaviyo-40116637850651.md,True,True,10332,
49375107982619,WhatsApp,whatsapp,775426009,47290590424347,Getting started with the WhatsApp deliverability hub,49375924951451,Send and use WhatsApp with Klaviyo,Send and use WhatsApp with Klaviyo,https://help.klaviyo.com/hc/en-us/articles/47290590424347-Getting-started-with-the-WhatsApp-deliverability-hub,sms-whatsapp/Getting-started-with-the-WhatsApp-deliverability-hub-47290590424347.md,True,True,10242,
49375107982619,WhatsApp,whatsapp,775426009,40116763040411,How to add WhatsApp to a flow,49375924951451,Send and use WhatsApp with Klaviyo,Send and use WhatsApp with Klaviyo,https://help.klaviyo.com/hc/en-us/articles/40116763040411-How-to-add-WhatsApp-to-a-flow,sms-whatsapp/How-to-add-WhatsApp-to-a-flow-40116763040411.md,True,True,10329,
49375107982619,WhatsApp,whatsapp,775426009,46623169258139,How to add WhatsApp to a post-purchase flow,49375924951451,Send and use WhatsApp with Klaviyo,Send and use WhatsApp with Klaviyo,https://help.klaviyo.com/hc/en-us/articles/46623169258139-How-to-add-WhatsApp-to-a-post-purchase-flow,sms-whatsapp/How-to-add-WhatsApp-to-a-post-purchase-flow-46623169258139.md,True,True,10255,
49375107982619,WhatsApp,whatsapp,775426009,46623602305563,How to add WhatsApp to your abandoned cart flow,49375924951451,Send and use WhatsApp with Klaviyo,Send and use WhatsApp with Klaviyo,https://help.klaviyo.com/hc/en-us/articles/46623602305563-How-to-add-WhatsApp-to-your-abandoned-cart-flow,sms-whatsapp/How-to-add-WhatsApp-to-your-abandoned-cart-flow-46623602305563.md,True,True,10254,
49375107982619,WhatsApp,whatsapp,775426009,46624475312539,How to add WhatsApp to your browse abandonment flow,49375924951451,Send and use WhatsApp with Klaviyo,Send and use WhatsApp with Klaviyo,https://help.klaviyo.com/hc/en-us/articles/46624475312539-How-to-add-WhatsApp-to-your-browse-abandonment-flow,sms-whatsapp/How-to-add-WhatsApp-to-your-browse-abandonment-flow-46624475312539.md,True,True,10253,
49375107982619,WhatsApp,whatsapp,775426009,40116644987675,How to create a WhatsApp template,49375924951451,Send and use WhatsApp with Klaviyo,Send and use WhatsApp with Klaviyo,https://help.klaviyo.com/hc/en-us/articles/40116644987675-How-to-create-a-WhatsApp-template,sms-whatsapp/How-to-create-a-WhatsApp-template-40116644987675.md,True,True,10331,
49375107982619,WhatsApp,whatsapp,775426009,46622708677531,How to create a WhatsApp welcome flow,49375924951451,Send and use WhatsApp with Klaviyo,Send and use WhatsApp with Klaviyo,https://help.klaviyo.com/hc/en-us/articles/46622708677531-How-to-create-a-WhatsApp-welcome-flow,sms-whatsapp/How-to-create-a-WhatsApp-welcome-flow-46622708677531.md,True,True,10256,
49375107982619,WhatsApp,whatsapp,775426009,45620280376091,How to create a multilingual WhatsApp campaign using Smart Translations,49375924951451,Send and use WhatsApp with Klaviyo,Send and use WhatsApp with Klaviyo,https://help.klaviyo.com/hc/en-us/articles/45620280376091-How-to-create-a-multilingual-WhatsApp-campaign-using-Smart-Translations,sms-whatsapp/How-to-create-a-multilingual-WhatsApp-campaign-using-Smart-Translations-45620280376091.md,True,True,10267,
49375107982619,WhatsApp,whatsapp,775426009,46806615688347,How to create and send a WhatsApp campaign,49375924951451,Send and use WhatsApp with Klaviyo,Send and use WhatsApp with Klaviyo,https://help.klaviyo.com/hc/en-us/articles/46806615688347-How-to-create-and-send-a-WhatsApp-campaign,sms-whatsapp/How-to-create-and-send-a-WhatsApp-campaign-46806615688347.md,True,True,10248,
49375107982619,WhatsApp,whatsapp,775426009,40116778911259,How to extend WhatsApp conversations,49375924951451,Send and use WhatsApp with Klaviyo,Send and use WhatsApp with Klaviyo,https://help.klaviyo.com/hc/en-us/articles/40116778911259-How-to-extend-WhatsApp-conversations,sms-whatsapp/How-to-extend-WhatsApp-conversations-40116778911259.md,True,True,10328,
49375107982619,WhatsApp,whatsapp,775426009,46625983798299,How to send transactional WhatsApp messages,49375924951451,Send and use WhatsApp with Klaviyo,Send and use WhatsApp with Klaviyo,https://help.klaviyo.com/hc/en-us/articles/46625983798299-How-to-send-transactional-WhatsApp-messages,sms-whatsapp/How-to-send-transactional-WhatsApp-messages-46625983798299.md,True,True,10252,
49375107982619,WhatsApp,whatsapp,775426009,47295543266715,How to use dynamic content in WhatsApp templates,49375924951451,Send and use WhatsApp with Klaviyo,Send and use WhatsApp with Klaviyo,https://help.klaviyo.com/hc/en-us/articles/47295543266715-How-to-use-dynamic-content-in-WhatsApp-templates,sms-whatsapp/How-to-use-dynamic-content-in-WhatsApp-templates-47295543266715.md,True,True,10241,
49375107982619,WhatsApp,whatsapp,775426009,40116474536347,About WhatsApp deliverability,49375968852507,Understand WhatsApp with Klaviyo,Understand WhatsApp with Klaviyo,https://help.klaviyo.com/hc/en-us/articles/40116474536347-About-WhatsApp-deliverability,sms-whatsapp/About-WhatsApp-deliverability-40116474536347.md,True,True,10334,
49375107982619,WhatsApp,whatsapp,775426009,42141541588251,How to appeal a WhatsApp Business account suspension,49375968852507,Understand WhatsApp with Klaviyo,Understand WhatsApp with Klaviyo,https://help.klaviyo.com/hc/en-us/articles/42141541588251-How-to-appeal-a-WhatsApp-Business-account-suspension,sms-whatsapp/How-to-appeal-a-WhatsApp-Business-account-suspension-42141541588251.md,True,True,10304,
49375107982619,WhatsApp,whatsapp,775426009,42139321312283,How to maintain a high WhatsApp quality score,49375968852507,Understand WhatsApp with Klaviyo,Understand WhatsApp with Klaviyo,https://help.klaviyo.com/hc/en-us/articles/42139321312283-How-to-maintain-a-high-WhatsApp-quality-score,sms-whatsapp/How-to-maintain-a-high-WhatsApp-quality-score-42139321312283.md,True,True,10306,
49375107982619,WhatsApp,whatsapp,775426009,42141066963355,Troubleshoot WhatsApp message delivery errors,49375968852507,Understand WhatsApp with Klaviyo,Understand WhatsApp with Klaviyo,https://help.klaviyo.com/hc/en-us/articles/42141066963355-Troubleshoot-WhatsApp-message-delivery-errors,sms-whatsapp/Troubleshoot-WhatsApp-message-delivery-errors-42141066963355.md,True,True,10305,
49375107982619,WhatsApp,whatsapp,775426009,40116442241179,Understand WhatsApp billing in Klaviyo,49375968852507,Understand WhatsApp with Klaviyo,Understand WhatsApp with Klaviyo,https://help.klaviyo.com/hc/en-us/articles/40116442241179-Understand-WhatsApp-billing-in-Klaviyo,sms-whatsapp/Understand-WhatsApp-billing-in-Klaviyo-40116442241179.md,True,True,10335,
49375107982619,WhatsApp,whatsapp,775426009,46890922548507,Understanding WhatsApp per-user marketing limits,49375968852507,Understand WhatsApp with Klaviyo,Understand WhatsApp with Klaviyo,https://help.klaviyo.com/hc/en-us/articles/46890922548507-Understanding-WhatsApp-per-user-marketing-limits,sms-whatsapp/Understanding-WhatsApp-per-user-marketing-limits-46890922548507.md,True,True,10245,
34141283979931,Customer Hub,customer-hub,775425997,43506836897563,Get Customer Hub performance metrics delivered via Performance Digest Emails,49375855492123,Build and use Customer Hub,Set up Customer Hub > Build and use Customer Hub,https://help.klaviyo.com/hc/en-us/articles/43506836897563-Get-Customer-Hub-performance-metrics-delivered-via-Performance-Digest-Emails,customer-hub/Get-Customer-Hub-performance-metrics-delivered-via-Performance-Digest-Emails-43506836897563.md,True,True,10292,
34141283979931,Customer Hub,customer-hub,775425997,43956692620059,"How to add a Favorites link (icon, text, or button) to your Shopify header",49375855492123,Build and use Customer Hub,Set up Customer Hub > Build and use Customer Hub,https://help.klaviyo.com/hc/en-us/articles/43956692620059-How-to-add-a-Favorites-link-icon-text-or-button-to-your-Shopify-header,"customer-hub/How-to-add-a-Favorites-link-(icon,-text,-or-button)-to-your-Shopify-header-43956692620059.md",True,True,10290,
34141283979931,Customer Hub,customer-hub,775425997,33660636674843,How to add a help button to the Customer Hub orders tab,49375855492123,Build and use Customer Hub,Set up Customer Hub > Build and use Customer Hub,https://help.klaviyo.com/hc/en-us/articles/33660636674843-How-to-add-a-help-button-to-the-Customer-Hub-orders-tab,customer-hub/How-to-add-a-help-button-to-the-Customer-Hub-orders-tab-33660636674843.md,True,True,11236,https://dynamicycle.com/docs/articles-how-to-add-a-help-button-to-the-customer-hub-orders-tab/
34141283979931,Customer Hub,customer-hub,775425997,36400427885979,How to create FAQs for your Customer Hub and product pages,49375855492123,Build and use Customer Hub,Set up Customer Hub > Build and use Customer Hub,https://help.klaviyo.com/hc/en-us/articles/36400427885979-How-to-create-FAQs-for-your-Customer-Hub-and-product-pages,customer-hub/How-to-create-FAQs-for-your-Customer-Hub-and-product-pages-36400427885979.md,True,True,11172,https://dynamicycle.com/docs/articles-how-to-create-faqs-for-your-customer-hub-and-product-pages/
34141283979931,Customer Hub,customer-hub,775425997,33660517680795,How to create content blocks for Customer Hub,49375855492123,Build and use Customer Hub,Set up Customer Hub > Build and use Customer Hub,https://help.klaviyo.com/hc/en-us/articles/33660517680795-How-to-create-content-blocks-for-Customer-Hub,customer-hub/How-to-create-content-blocks-for-Customer-Hub-33660517680795.md,True,True,10842,https://dynamicycle.com/docs/articles-how-to-create-content-blocks-for-customer-hub/
34141283979931,Customer Hub,customer-hub,775425997,33660504643867,How to display product recommendations in Customer Hub,49375855492123,Build and use Customer Hub,Set up Customer Hub > Build and use Customer Hub,https://help.klaviyo.com/hc/en-us/articles/33660504643867-How-to-display-product-recommendations-in-Customer-Hub,customer-hub/How-to-display-product-recommendations-in-Customer-Hub-33660504643867.md,False,False,,
34141283979931,Customer Hub,customer-hub,775425997,36998789661595,How to leverage favorites in flows,49375855492123,Build and use Customer Hub,Set up Customer Hub > Build and use Customer Hub,https://help.klaviyo.com/hc/en-us/articles/36998789661595-How-to-leverage-favorites-in-flows,customer-hub/How-to-leverage-favorites-in-flows-36998789661595.md,True,True,11278,https://dynamicycle.com/docs/articles-how-to-leverage-favorites-in-flows/
34141283979931,Customer Hub,customer-hub,775425997,39273771656987,How to set up coupons for Customer Hub,49375855492123,Build and use Customer Hub,Set up Customer Hub > Build and use Customer Hub,https://help.klaviyo.com/hc/en-us/articles/39273771656987-How-to-set-up-coupons-for-Customer-Hub,customer-hub/How-to-set-up-coupons-for-Customer-Hub-39273771656987.md,True,True,11110,https://dynamicycle.com/docs/articles-how-to-set-up-coupons-for-customer-hub/
34141283979931,Customer Hub,customer-hub,775425997,42782506830107,How to set up the Add to Cart Widget in Customer Hub,49375855492123,Build and use Customer Hub,Set up Customer Hub > Build and use Customer Hub,https://help.klaviyo.com/hc/en-us/articles/42782506830107-How-to-set-up-the-Add-to-Cart-Widget-in-Customer-Hub,customer-hub/How-to-set-up-the-Add-to-Cart-Widget-in-Customer-Hub-42782506830107.md,True,True,12697,https://dynamicycle.com/docs/articles-how-to-set-up-the-add-to-cart-widget-in-customer-hub/
34141283979931,Customer Hub,customer-hub,775425997,33660543083419,How to show favorite buttons on your site and in Customer Hub,49375855492123,Build and use Customer Hub,Set up Customer Hub > Build and use Customer Hub,https://help.klaviyo.com/hc/en-us/articles/33660543083419-How-to-show-favorite-buttons-on-your-site-and-in-Customer-Hub,customer-hub/How-to-show-favorite-buttons-on-your-site-and-in-Customer-Hub-33660543083419.md,True,True,10950,https://dynamicycle.com/docs/articles-how-to-show-favorite-buttons-on-your-site-and-in-customer-hub/
34141283979931,Customer Hub,customer-hub,775425997,33660482389659,How to style your Customer Hub,49375855492123,Build and use Customer Hub,Set up Customer Hub > Build and use Customer Hub,https://help.klaviyo.com/hc/en-us/articles/33660482389659-How-to-style-your-Customer-Hub,customer-hub/How-to-style-your-Customer-Hub-33660482389659.md,True,True,10388,
34141283979931,Customer Hub,customer-hub,775425997,44768355991195,How to use Customer Hub with Shopify Markets,49375855492123,Build and use Customer Hub,Set up Customer Hub > Build and use Customer Hub,https://help.klaviyo.com/hc/en-us/articles/44768355991195-How-to-use-Customer-Hub-with-Shopify-Markets,customer-hub/How-to-use-Customer-Hub-with-Shopify-Markets-44768355991195.md,True,True,10277,
34141283979931,Customer Hub,customer-hub,775425997,33660324811675,Getting started with Customer Hub,49375871281947,Getting started with Customer Hub,Set up Customer Hub > Getting started with Customer Hub,https://help.klaviyo.com/hc/en-us/articles/33660324811675-Getting-started-with-Customer-Hub,customer-hub/Getting-started-with-Customer-Hub-33660324811675.md,True,True,10390,
34141283979931,Customer Hub,customer-hub,775425997,47792369863451,Getting started with Customer Hub for WooCommerce,49375871281947,Getting started with Customer Hub,Set up Customer Hub > Getting started with Customer Hub,https://help.klaviyo.com/hc/en-us/articles/47792369863451-Getting-started-with-Customer-Hub-for-WooCommerce,customer-hub/Getting-started-with-Customer-Hub-for-WooCommerce-47792369863451.md,True,True,10236,
