section_id,section_name,section_path,category_id,category_name,category_slug,article_id,title,source_url,en_file,translated,uploaded,wp_id,wp_link
49375482397083,Security,Account > Security,115000867647,Account & billing,account-billing,34922862042395,Multi-factor authentication (MFA) FAQs,https://help.klaviyo.com/hc/en-us/articles/34922862042395-Multi-factor-authentication-MFA-FAQs,account-billing/Multi-factor-authentication-(MFA)-FAQs-34922862042395.md,True,True,10374,
49375482397083,Security,Account > Security,115000867647,Account & billing,account-billing,50590445021083,Set a Security Contact for your Klaviyo account,https://help.klaviyo.com/hc/en-us/articles/50590445021083-Set-a-Security-Contact-for-your-Klaviyo-account,account-billing/Set-a-Security-Contact-for-your-Klaviyo-account-50590445021083.md,True,True,10189,
49375482397083,Security,Account > Security,115000867647,Account & billing,account-billing,50588773611163,Suspected Account Compromise,https://help.klaviyo.com/hc/en-us/articles/50588773611163-Suspected-Account-Compromise,account-billing/Suspected-Account-Compromise-50588773611163.md,True,True,10190,
49375482397083,Security,Account > Security,115000867647,Account & billing,account-billing,50588520632987,Suspected Phishing,https://help.klaviyo.com/hc/en-us/articles/50588520632987-Suspected-Phishing,account-billing/Suspected-Phishing-50588520632987.md,True,True,10191,
49375482397083,Security,Account > Security,115000867647,Account & billing,account-billing,9674090873883,Troubleshoot SSO and SCIM errors,https://help.klaviyo.com/hc/en-us/articles/9674090873883-Troubleshoot-SSO-and-SCIM-errors,account-billing/Troubleshoot-SSO-and-SCIM-errors-9674090873883.md,True,True,11057,https://dynamicycle.com/docs/articles-troubleshoot-sso-and-scim-errors/
49375477142043,Tags,Account > Tags,115000867647,Account & billing,account-billing,360053851792,How to add a tag to a campaign or flow,https://help.klaviyo.com/hc/en-us/articles/360053851792-How-to-add-a-tag-to-a-campaign-or-flow,account-billing/How-to-add-a-tag-to-a-campaign-or-flow-360053851792.md,True,True,10897,https://dynamicycle.com/docs/articles-how-to-add-a-tag-to-a-campaign-or-flow/
49375477142043,Tags,Account > Tags,115000867647,Account & billing,account-billing,360054362511,How to add a tag to a list or segment,https://help.klaviyo.com/hc/en-us/articles/360054362511-How-to-add-a-tag-to-a-list-or-segment,account-billing/How-to-add-a-tag-to-a-list-or-segment-360054362511.md,True,True,10994,https://dynamicycle.com/docs/articles-how-to-add-a-tag-to-a-list-or-segment/
49375477142043,Tags,Account > Tags,115000867647,Account & billing,account-billing,360025834271,Understanding tags in Klaviyo,https://help.klaviyo.com/hc/en-us/articles/360025834271-Understanding-tags-in-Klaviyo,account-billing/Understanding-tags-in-Klaviyo-360025834271.md,True,True,10782,https://dynamicycle.com/docs/articles-understanding-tags-in-klaviyo/
49375474735387,Users,Account > Users,115000867647,Account & billing,account-billing,360053547071,How to add or delete users and manage permissions,https://help.klaviyo.com/hc/en-us/articles/360053547071-How-to-add-or-delete-users-and-manage-permissions,account-billing/How-to-add-or-delete-users-and-manage-permissions-360053547071.md,True,True,11072,https://dynamicycle.com/docs/articles-how-to-add-or-delete-users-and-manage-permissions/
49375474735387,Users,Account > Users,115000867647,Account & billing,account-billing,40493034144795,How to create a custom user role,https://help.klaviyo.com/hc/en-us/articles/40493034144795-How-to-create-a-custom-user-role,account-billing/How-to-create-a-custom-user-role-40493034144795.md,True,True,10326,
49375474735387,Users,Account > Users,115000867647,Account & billing,account-billing,360002165611,How to create and manage multiple accounts,https://help.klaviyo.com/hc/en-us/articles/360002165611-How-to-create-and-manage-multiple-accounts,account-billing/How-to-create-and-manage-multiple-accounts-360002165611.md,True,True,10912,https://dynamicycle.com/docs/articles-how-to-create-and-manage-multiple-accounts/
49375474735387,Users,Account > Users,115000867647,Account & billing,account-billing,360051946112,How to transfer account ownership,https://help.klaviyo.com/hc/en-us/articles/360051946112-How-to-transfer-account-ownership,account-billing/How-to-transfer-account-ownership-360051946112.md,True,True,11134,https://dynamicycle.com/docs/articles-how-to-transfer-account-ownership/
49375474735387,Users,Account > Users,115000867647,Account & billing,account-billing,360049968412,Understanding account notifications and updates in Klaviyo,https://help.klaviyo.com/hc/en-us/articles/360049968412-Understanding-account-notifications-and-updates-in-Klaviyo,account-billing/Understanding-account-notifications-and-updates-in-Klaviyo-360049968412.md,True,True,10656,
49375474735387,Users,Account > Users,115000867647,Account & billing,account-billing,115005231648,User management and privileges reference for Static User Roles,https://help.klaviyo.com/hc/en-us/articles/115005231648-User-management-and-privileges-reference-for-Static-User-Roles,account-billing/User-management-and-privileges-reference-for-Static-User-Roles-115005231648.md,True,True,11027,https://dynamicycle.com/docs/articles-user-management-and-privileges-reference-for-static-user-roles/
49375463691547,Adjust your plan,Billing > Adjust your plan,115000867647,Account & billing,account-billing,8356575957275,How to add or change a plan in Klaviyo,https://help.klaviyo.com/hc/en-us/articles/8356575957275-How-to-add-or-change-a-plan-in-Klaviyo,account-billing/How-to-add-or-change-a-plan-in-Klaviyo-8356575957275.md,True,True,10881,https://dynamicycle.com/docs/articles-how-to-add-or-change-a-plan-in-klaviyo/
49375463691547,Adjust your plan,Billing > Adjust your plan,115000867647,Account & billing,account-billing,4405883690651,How to choose your upgrade preference,https://help.klaviyo.com/hc/en-us/articles/4405883690651-How-to-choose-your-upgrade-preference,account-billing/How-to-choose-your-upgrade-preference-4405883690651.md,True,True,10604,
49375463691547,Adjust your plan,Billing > Adjust your plan,115000867647,Account & billing,account-billing,18305872902171,How to request a premium success and support package,https://help.klaviyo.com/hc/en-us/articles/18305872902171-How-to-request-a-premium-success-and-support-package,account-billing/How-to-request-a-premium-success-and-support-package-18305872902171.md,True,True,10509,
49375463691547,Adjust your plan,Billing > Adjust your plan,115000867647,Account & billing,account-billing,17543571835675,Understanding your account usage,https://help.klaviyo.com/hc/en-us/articles/17543571835675-Understanding-your-account-usage,account-billing/Understanding-your-account-usage-17543571835675.md,True,True,10526,
49375453955483,How Klaviyo bills,Billing > How Klaviyo bills,115000867647,Account & billing,account-billing,33734334633627,FAQ: Feb 18 appreciation discount,https://help.klaviyo.com/hc/en-us/articles/33734334633627-FAQ-Feb-18-appreciation-discount,account-billing/FAQ-Feb-18-appreciation-discount-33734334633627.md,True,True,10840,https://dynamicycle.com/docs/articles-faq-feb-18-appreciation-discount/
49375453955483,How Klaviyo bills,Billing > How Klaviyo bills,115000867647,Account & billing,account-billing,33136281415451,FAQ: Feb 18 billing changes,https://help.klaviyo.com/hc/en-us/articles/33136281415451-FAQ-Feb-18-billing-changes,account-billing/FAQ-Feb-18-billing-changes-33136281415451.md,True,True,10951,https://dynamicycle.com/docs/articles-faq-feb-18-billing-changes/
49375453955483,How Klaviyo bills,Billing > How Klaviyo bills,115000867647,Account & billing,account-billing,115000976672,How Klaviyo billing works,https://help.klaviyo.com/hc/en-us/articles/115000976672-How-Klaviyo-billing-works,account-billing/How-Klaviyo-billing-works-115000976672.md,True,True,10794,https://dynamicycle.com/docs/articles-how-klaviyo-billing-works/
49375453955483,How Klaviyo bills,Billing > How Klaviyo bills,115000867647,Account & billing,account-billing,115005078987,How to view your account's payment history,https://help.klaviyo.com/hc/en-us/articles/115005078987-How-to-view-your-account-s-payment-history,account-billing/How-to-view-your-account's-payment-history-115005078987.md,True,True,11225,https://dynamicycle.com/docs/articles-how-to-view-your-account-s-payment-history/
49375453955483,How Klaviyo bills,Billing > How Klaviyo bills,115000867647,Account & billing,account-billing,12557377520027,Understanding how credit cards are retried after a failed payment,https://help.klaviyo.com/hc/en-us/articles/12557377520027-Understanding-how-credit-cards-are-retried-after-a-failed-payment,account-billing/Understanding-how-credit-cards-are-retried-after-a-failed-payment-12557377520027.md,True,True,11284,https://dynamicycle.com/docs/articles-understanding-how-credit-cards-are-retried-after-a-failed-payment/
49375453955483,How Klaviyo bills,Billing > How Klaviyo bills,115000867647,Account & billing,account-billing,360050759151,Understanding how free and paid plans differ,https://help.klaviyo.com/hc/en-us/articles/360050759151-Understanding-how-free-and-paid-plans-differ,account-billing/Understanding-how-free-and-paid-plans-differ-360050759151.md,True,True,11248,https://dynamicycle.com/docs/articles-understanding-how-free-and-paid-plans-differ/
49375453955483,How Klaviyo bills,Billing > How Klaviyo bills,115000867647,Account & billing,account-billing,6199831051035,Understanding how shared billing works in Klaviyo,https://help.klaviyo.com/hc/en-us/articles/6199831051035-Understanding-how-shared-billing-works-in-Klaviyo,account-billing/Understanding-how-shared-billing-works-in-Klaviyo-6199831051035.md,True,True,11127,https://dynamicycle.com/docs/articles-understanding-how-shared-billing-works-in-klaviyo/
49375453955483,How Klaviyo bills,Billing > How Klaviyo bills,115000867647,Account & billing,account-billing,18745921973915,Understanding manual billing,https://help.klaviyo.com/hc/en-us/articles/18745921973915-Understanding-manual-billing,account-billing/Understanding-manual-billing-18745921973915.md,True,True,11041,https://dynamicycle.com/docs/articles-understanding-manual-billing/
49375478116891,Tax information,Billing > Tax information,115000867647,Account & billing,account-billing,360056419451,Glossary of tax IDs by country,https://help.klaviyo.com/hc/en-us/articles/360056419451-Glossary-of-tax-IDs-by-country,account-billing/Glossary-of-tax-IDs-by-country-360056419451.md,False,False,,
49375478116891,Tax information,Billing > Tax information,115000867647,Account & billing,account-billing,360037472871,How to file as tax exempt for US customers,https://help.klaviyo.com/hc/en-us/articles/360037472871-How-to-file-as-tax-exempt-for-US-customers,account-billing/How-to-file-as-tax-exempt-for-US-customers-360037472871.md,True,True,11079,https://dynamicycle.com/docs/articles-how-to-file-as-tax-exempt-for-us-customers/
49375478116891,Tax information,Billing > Tax information,115000867647,Account & billing,account-billing,360056549931,How to find and update your tax ID in Klaviyo,https://help.klaviyo.com/hc/en-us/articles/360056549931-How-to-find-and-update-your-tax-ID-in-Klaviyo,account-billing/How-to-find-and-update-your-tax-ID-in-Klaviyo-360056549931.md,True,True,10993,https://dynamicycle.com/docs/articles-how-to-find-and-update-your-tax-id-in-klaviyo/
49375478116891,Tax information,Billing > Tax information,115000867647,Account & billing,account-billing,360036456711,Understanding tax with Klaviyo,https://help.klaviyo.com/hc/en-us/articles/360036456711-Understanding-tax-with-Klaviyo,account-billing/Understanding-tax-with-Klaviyo-360036456711.md,True,True,10686,
49375523386779,Domains and hosting,"Email, SMS, and push notifications > Domains and hosting",115000867647,Account & billing,account-billing,360052334451,How to update the domain settings for your hosted pages,https://help.klaviyo.com/hc/en-us/articles/360052334451-How-to-update-the-domain-settings-for-your-hosted-pages,account-billing/How-to-update-the-domain-settings-for-your-hosted-pages-360052334451.md,True,True,10647,
49375455119643,Message settings,"Email, SMS, and push notifications > Message settings",115000867647,Account & billing,account-billing,360049848692,Understanding CSS optimization,https://help.klaviyo.com/hc/en-us/articles/360049848692-Understanding-CSS-optimization,account-billing/Understanding-CSS-optimization-360049848692.md,True,True,10995,https://dynamicycle.com/docs/articles-understanding-css-optimization/
49375455119643,Message settings,"Email, SMS, and push notifications > Message settings",115000867647,Account & billing,account-billing,115002779311,Understanding Smart Sending in Klaviyo,https://help.klaviyo.com/hc/en-us/articles/115002779311-Understanding-Smart-Sending-in-Klaviyo,account-billing/Understanding-Smart-Sending-in-Klaviyo-115002779311.md,True,True,10918,https://dynamicycle.com/docs/articles-understanding-smart-sending-in-klaviyo/
49375455119643,Message settings,"Email, SMS, and push notifications > Message settings",115000867647,Account & billing,account-billing,360004059711,"Understanding the default account, email, and list settings",https://help.klaviyo.com/hc/en-us/articles/360004059711-Understanding-the-default-account-email-and-list-settings,"account-billing/Understanding-the-default-account,-email,-and-list-settings-360004059711.md",True,True,10787,https://dynamicycle.com/docs/articles-understanding-the-default-account-email-and-list-settings/
49375455634203,Sender information,"Email, SMS, and push notifications > Sender information",115000867647,Account & billing,account-billing,115005066887,How to update the Klaviyo branding in the footer of your emails,https://help.klaviyo.com/hc/en-us/articles/115005066887-How-to-update-the-Klaviyo-branding-in-the-footer-of-your-emails,account-billing/How-to-update-the-Klaviyo-branding-in-the-footer-of-your-emails-115005066887.md,True,True,11230,https://dynamicycle.com/docs/articles-how-to-update-the-klaviyo-branding-in-the-footer-of-your-emails/
14542933069211,Other,Other,115000867647,Account & billing,account-billing,40992879084059,How to use the marketing agent,https://help.klaviyo.com/hc/en-us/articles/40992879084059-How-to-use-the-marketing-agent,account-billing/How-to-use-the-marketing-agent-40992879084059.md,True,True,10317,
49375526160411,Account troubleshooting,Other > Account troubleshooting,115000867647,Account & billing,account-billing,360027783611,How to add trusted devices,https://help.klaviyo.com/hc/en-us/articles/360027783611-How-to-add-trusted-devices,account-billing/How-to-add-trusted-devices-360027783611.md,True,True,11259,https://dynamicycle.com/docs/articles-how-to-add-trusted-devices/
49375526160411,Account troubleshooting,Other > Account troubleshooting,115000867647,Account & billing,account-billing,115001002272,How to contact support,https://help.klaviyo.com/hc/en-us/articles/115001002272-How-to-contact-support,account-billing/How-to-contact-support-115001002272.md,True,True,11304,https://dynamicycle.com/docs/articles-how-to-contact-support/
49375526160411,Account troubleshooting,Other > Account troubleshooting,115000867647,Account & billing,account-billing,1260805595309,"How to downgrade to free, cancel a plan, or close your Klaviyo account",https://help.klaviyo.com/hc/en-us/articles/1260805595309-How-to-downgrade-to-free-cancel-a-plan-or-close-your-Klaviyo-account,"account-billing/How-to-downgrade-to-free,-cancel-a-plan,-or-close-your-Klaviyo-account-1260805595309.md",True,True,11194,https://dynamicycle.com/docs/articles-how-to-downgrade-to-free-cancel-a-plan-or-close-your-klaviyo-account/
49375526160411,Account troubleshooting,Other > Account troubleshooting,115000867647,Account & billing,account-billing,4401830387099,How to migrate off of Klaviyo,https://help.klaviyo.com/hc/en-us/articles/4401830387099-How-to-migrate-off-of-Klaviyo,account-billing/How-to-migrate-off-of-Klaviyo-4401830387099.md,True,True,11131,https://dynamicycle.com/docs/articles-how-to-migrate-off-of-klaviyo/
49375526160411,Account troubleshooting,Other > Account troubleshooting,115000867647,Account & billing,account-billing,7872914223899,How to reset your Klaviyo password,https://help.klaviyo.com/hc/en-us/articles/7872914223899-How-to-reset-your-Klaviyo-password,account-billing/How-to-reset-your-Klaviyo-password-7872914223899.md,True,True,10975,https://dynamicycle.com/docs/articles-how-to-reset-your-klaviyo-password/
49375526160411,Account troubleshooting,Other > Account troubleshooting,115000867647,Account & billing,account-billing,7115113363483,How to retry a failed credit card payment,https://help.klaviyo.com/hc/en-us/articles/7115113363483-How-to-retry-a-failed-credit-card-payment,account-billing/How-to-retry-a-failed-credit-card-payment-7115113363483.md,True,True,11059,https://dynamicycle.com/docs/articles-how-to-retry-a-failed-credit-card-payment/
49375526160411,Account troubleshooting,Other > Account troubleshooting,115000867647,Account & billing,account-billing,115000255731,How to use the Klaviyo setup wizard,https://help.klaviyo.com/hc/en-us/articles/115000255731-How-to-use-the-Klaviyo-setup-wizard,account-billing/How-to-use-the-Klaviyo-setup-wizard-115000255731.md,True,True,11339,https://dynamicycle.com/docs/articles-how-to-use-the-klaviyo-setup-wizard/
49375526160411,Account troubleshooting,Other > Account troubleshooting,115000867647,Account & billing,account-billing,8122127265819,Supported internet browsers for Klaviyo,https://help.klaviyo.com/hc/en-us/articles/8122127265819-Supported-internet-browsers-for-Klaviyo,account-billing/Supported-internet-browsers-for-Klaviyo-8122127265819.md,True,True,10882,https://dynamicycle.com/docs/articles-supported-internet-browsers-for-klaviyo/
49375526160411,Account troubleshooting,Other > Account troubleshooting,115000867647,Account & billing,account-billing,115005251028,Why is my account suspended or disabled?,https://help.klaviyo.com/hc/en-us/articles/115005251028-Why-is-my-account-suspended-or-disabled,account-billing/Why-is-my-account-suspended-or-disabled-115005251028.md,True,True,10819,https://dynamicycle.com/docs/articles-why-is-my-account-suspended-or-disabled/
49375508721947,Downloaded and scheduled reports,Other > Downloaded and scheduled reports,115000867647,Account & billing,account-billing,115000839671,How to access recent exports and downloads,https://help.klaviyo.com/hc/en-us/articles/115000839671-How-to-access-recent-exports-and-downloads,account-billing/How-to-access-recent-exports-and-downloads-115000839671.md,True,True,10795,https://dynamicycle.com/docs/articles-how-to-access-recent-exports-and-downloads/
49375494779547,Preference and hosted pages,Other > Preference and hosted pages,115000867647,Account & billing,account-billing,360057679192,How to enable and disable hosted pages,https://help.klaviyo.com/hc/en-us/articles/360057679192-How-to-enable-and-disable-hosted-pages,account-billing/How-to-enable-and-disable-hosted-pages-360057679192.md,True,True,10629,
49375494779547,Preference and hosted pages,Other > Preference and hosted pages,115000867647,Account & billing,account-billing,360057676272,Understanding custom hosted pages in Klaviyo,https://help.klaviyo.com/hc/en-us/articles/360057676272-Understanding-custom-hosted-pages-in-Klaviyo,account-billing/Understanding-custom-hosted-pages-in-Klaviyo-360057676272.md,True,True,10630,
49375525020827,UTM tracking,Other > UTM tracking,115000867647,Account & billing,account-billing,360053921252,How to add UTM tracking to campaigns and flows,https://help.klaviyo.com/hc/en-us/articles/360053921252-How-to-add-UTM-tracking-to-campaigns-and-flows,account-billing/How-to-add-UTM-tracking-to-campaigns-and-flows-360053921252.md,True,True,10896,https://dynamicycle.com/docs/articles-how-to-add-utm-tracking-to-campaigns-and-flows/
49375525020827,UTM tracking,Other > UTM tracking,115000867647,Account & billing,account-billing,115005247808,Understanding UTM tracking in Klaviyo,https://help.klaviyo.com/hc/en-us/articles/115005247808-Understanding-UTM-tracking-in-Klaviyo,account-billing/Understanding-UTM-tracking-in-Klaviyo-115005247808.md,True,True,10823,https://dynamicycle.com/docs/articles-understanding-utm-tracking-in-klaviyo/
49375698592155,Portfolio,Portfolio,115000867647,Account & billing,account-billing,24656917054747,Getting started with portfolios,https://help.klaviyo.com/hc/en-us/articles/24656917054747-Getting-started-with-portfolios,account-billing/Getting-started-with-portfolios-24656917054747.md,True,True,10457,
49375698592155,Portfolio,Portfolio,115000867647,Account & billing,account-billing,25185184021019,How to add or remove a portfolio user,https://help.klaviyo.com/hc/en-us/articles/25185184021019-How-to-add-or-remove-a-portfolio-user,account-billing/How-to-add-or-remove-a-portfolio-user-25185184021019.md,True,True,11037,https://dynamicycle.com/docs/articles-how-to-add-or-remove-a-portfolio-user/
49375698592155,Portfolio,Portfolio,115000867647,Account & billing,account-billing,25185027474971,How to add or remove an account from a portfolio,https://help.klaviyo.com/hc/en-us/articles/25185027474971-How-to-add-or-remove-an-account-from-a-portfolio,account-billing/How-to-add-or-remove-an-account-from-a-portfolio-25185027474971.md,True,True,10850,https://dynamicycle.com/docs/articles-how-to-add-or-remove-an-account-from-a-portfolio/
49375698592155,Portfolio,Portfolio,115000867647,Account & billing,account-billing,25185303538587,How to change the Owner of a portfolio,https://help.klaviyo.com/hc/en-us/articles/25185303538587-How-to-change-the-Owner-of-a-portfolio,account-billing/How-to-change-the-Owner-of-a-portfolio-25185303538587.md,True,True,11174,https://dynamicycle.com/docs/articles-how-to-change-the-owner-of-a-portfolio/
49375698592155,Portfolio,Portfolio,115000867647,Account & billing,account-billing,33385335896859,How to close a portfolio account,https://help.klaviyo.com/hc/en-us/articles/33385335896859-How-to-close-a-portfolio-account,account-billing/How-to-close-a-portfolio-account-33385335896859.md,True,True,11348,https://dynamicycle.com/docs/articles-how-to-close-a-portfolio-account/
49375698592155,Portfolio,Portfolio,115000867647,Account & billing,account-billing,44579003241499,How to manage users in bulk across a portfolio,https://help.klaviyo.com/hc/en-us/articles/44579003241499-How-to-manage-users-in-bulk-across-a-portfolio,account-billing/How-to-manage-users-in-bulk-across-a-portfolio-44579003241499.md,True,True,10279,
49375698592155,Portfolio,Portfolio,115000867647,Account & billing,account-billing,28264156063899,How to use portfolio-level mapped metrics,https://help.klaviyo.com/hc/en-us/articles/28264156063899-How-to-use-portfolio-level-mapped-metrics,account-billing/How-to-use-portfolio-level-mapped-metrics-28264156063899.md,True,True,10953,https://dynamicycle.com/docs/articles-how-to-use-portfolio-level-mapped-metrics/
49375698592155,Portfolio,Portfolio,115000867647,Account & billing,account-billing,25185090871963,Understanding account billing details in a portfolio,https://help.klaviyo.com/hc/en-us/articles/25185090871963-Understanding-account-billing-details-in-a-portfolio,account-billing/Understanding-account-billing-details-in-a-portfolio-25185090871963.md,True,True,11237,https://dynamicycle.com/docs/articles-understanding-account-billing-details-in-a-portfolio/
49375698592155,Portfolio,Portfolio,115000867647,Account & billing,account-billing,25185047957275,Understanding portfolio reporting,https://help.klaviyo.com/hc/en-us/articles/25185047957275-Understanding-portfolio-reporting,account-billing/Understanding-portfolio-reporting-25185047957275.md,True,True,11279,https://dynamicycle.com/docs/articles-understanding-portfolio-reporting/
49375698592155,Portfolio,Portfolio,115000867647,Account & billing,account-billing,25181702319643,Understanding portfolio user roles,https://help.klaviyo.com/hc/en-us/articles/25181702319643-Understanding-portfolio-user-roles,account-billing/Understanding-portfolio-user-roles-25181702319643.md,True,True,11317,https://dynamicycle.com/docs/articles-understanding-portfolio-user-roles/
49375698592155,Portfolio,Portfolio,115000867647,Account & billing,account-billing,25185154392603,Understanding your portfolio settings,https://help.klaviyo.com/hc/en-us/articles/25185154392603-Understanding-your-portfolio-settings,account-billing/Understanding-your-portfolio-settings-25185154392603.md,True,True,11115,https://dynamicycle.com/docs/articles-understanding-your-portfolio-settings/
